token_pair,seven_day_volume,thirty_day_volume,all_time_volume,break_1,fee_rate,all_time_fees,tokenA_fees,tokenB_fees,break_2,lps,tvl,tokenA_balance,tokenB_balance,tokenA_price,tokenB_price
<nil>,2.3868662427510732e+08,2.462727722636201e+09,8.323104868464138e+11,|,<nil>,8.744189918685807e+06,5.7406398742286766e+13,6.484532792500659e+13,|,<nil>,<nil>,<nil>,<nil>,<nil>,<nil>
<nil>,45.84623550681998,704.7643502531793,4.966907661524221e+06,|,<nil>,40206.35825995068,2.2859768859906647e+07,2.5113455037776083e+07,|,89,<nil>,<nil>,<nil>,<nil>,<nil>
"SOL-GMCAT<a href=""https://solscan.io/address/96VRVdTEhLnRnp1PkFC9mCS3EXhkfqhBbK4z7xTvMETi"" target=""blank""> (96VR...) </a>",0,0,4.892288916211085e+06,|,0.02,97845.77832422244,552.4244623884545,2.037691388470513e+07,|,144,0.16652204985,0.000842595000000000,33399.545274000000000000,197.63,<nil>
"SOL-KIN<a href=""https://solscan.io/address/5USnFxcTieXWDExmK3a6aTiKDG3a16CuyHxtVD4nJETu"" target=""blank""> (5USn...) </a>",13228.393860007414,80253.43778084818,4.890585220164134e+06,|,0.01,48905.85220164154,701.6222408329106,2.901613607916146e+09,|,124,17551.374630352293,43.926945677000000000,1138651136.868650000000000000,197.63,7.79e-06
"SOL-427XV<a href=""https://solscan.io/address/82HLsEtRU8AkYHtJ245spD9g2tbuLPJ9Bkr3xn42yDZu"" target=""blank""> (82HL...) </a>",496.25491129353,926.54329170884,4.857659278235291e+06,|,0.01,48576.59278235281,331.87747156011307,8.463661309176664e+07,|,27,43207.04811346772,171.682630222000000000,182734093.021348319000000000,197.63,5.077e-05
<nil>,5291.818312150217,709807.4444689931,4.83802973538818e+06,|,<nil>,59166.89320462088,1.0557256697312314e+06,1.0905288597728577e+06,|,44,<nil>,<nil>,<nil>,<nil>,<nil>
"SOL-POOWE<a href=""https://solscan.io/address/ELjc9hqYaYgzavYFqHop39JamBhDxAis6aL2GJAaFB5W"" target=""blank""> (ELjc...) </a>",0.62704270751,5.036315510100001,4.83764960758032e+06,|,0.02,96752.99215160597,673.871272123394,2.023571520497123e+07,|,19,556.5259208746498,0.019707888000000000,28633733.210839882000000000,197.63,1.93e-05
<nil>,11190.544352833402,902319.5300297848,4.802574493426135e+06,|,<nil>,71985.56786635508,1.963603527492868e+06,2.0559697054866836e+06,|,35,<nil>,<nil>,<nil>,<nil>,<nil>
"POLIS-ATLAS<a href=""https://solscan.io/address/6jYALVrSAEw4oFXHnH5uSnx5Sgs2b6hCZgc9eequnTDy"" target=""blank""> (6jYA...) </a>",10.812636854924898,252.31927650591274,4.780622903487753e+06,|,0.003,14341.868710463557,49684.016173469194,4.171408949604325e+06,|,202,10105.06977782941,98834.520875550000000000,405123.335688360000000000,0.09486,0.001801
"SOL-IOT<a href=""https://solscan.io/address/Cx6WqD4ViGZArdA3nPcneNBJxECftm36CZbtdb7jw9gP"" target=""blank""> (Cx6W...) </a>",20959.10323980855,154812.09411562048,4.762472006159248e+06,|,0.01,47624.72006159214,494.3501225357297,3.150974731408867e+07,|,354,3183.927876089442,3.833330491000000000,5140565.193121000000000000,197.63,0.000472
"5PMPM-USDC<a href=""https://solscan.io/address/HZUXGiKoFMqEaBRvJZJs4ueFRdK8zrVMb9akHSatNt64"" target=""blank""> (HZUX...) </a>",0,0,4.748746092294507e+06,|,0.003,9961.439609976207,8343.962868347726,9949.962839206322,|,402,31.994076228072,1358.180993530000000000,31.987167000000000000,<nil>,1.000216
"SOL-MIM<a href=""https://solscan.io/address/B6ht1xGKLmzia3ZgnecfdaVMubrEimPB7eBVXgztFatS"" target=""blank""> (B6ht...) </a>",235.60499753405003,1820.5321751886006,4.748226742020537e+06,|,0.02,94964.53484041049,809.3526351502666,4.209138870939104e+07,|,160,514.57774134306,2.603743062000000000,1742285.447355606000000000,197.63,<nil>
"SOL-9TTYE<a href=""https://solscan.io/address/9RxryHsGWk6c5xZeq8z3WGJWzkxmzg3WJMU4594szH8J"" target=""blank""> (9Rxr...) </a>",25.36731210219,215.81060277813003,4.744503766538661e+06,|,0.02,94890.07533077356,505.5840416801162,2.974786296866195e+08,|,383,14274.830898376747,16.482256924000000000,246199831.563947000000000000,197.63,4.475e-05
"POLIS-USDC<a href=""https://solscan.io/address/4dMCeFsjsGgakprFMtTY4uwuRL2p55Y6pJuQBcUFyu1v"" target=""blank""> (4dMC...) </a>",6590.626683246523,35777.26974855332,4.722621757242507e+06,|,0.003,14167.86527172707,49124.997915185086,14164.074293368469,|,198,6539.63571021516,32208.927552450000000000,3483.544397000000000000,0.09486,1.000216
"USDH1-SAMO<a href=""https://solscan.io/address/DpmWxsGtJoe9r5JjYT5XWN5ZDBW54echsfQBt54WEi9m"" target=""blank""> (DpmW...) </a>",0,7.095658464e-06,4.718846592824314e+06,|,0.003,14156.53977847301,14368.544084603885,1.8171789523992068e+06,|,165,397.8793841741445,0.351735000000000000,96082.923007521000000000,<nil>,0.004141
"9TTYE-USDC<a href=""https://solscan.io/address/42fgxuzmAAeM8LpL7jXSUQFtefuBkd1Aiy4La9AizD4w"" target=""blank""> (42fg...) </a>",1.4170093767690002,9.170743496317998,4.706065253549672e+06,|,0.003,14118.195760649114,8.35304743249133e+07,14102.504897585932,|,94,23.79732712558675,275128.554889000000000000,11.482844000000000000,4.475e-05,1.000216
<nil>,1235.8204117763698,11975.68923200943,4.705129115183471e+06,|,<nil>,94102.58230366999,5.808029663692529e+06,6.239353767329235e+06,|,87,<nil>,<nil>,<nil>,<nil>,<nil>
"LPP-USDC<a href=""https://solscan.io/address/HKcGDgw8uAQYFCkaJcq8wLM6j5wzeQgufYHumChmNVE8"" target=""blank""> (HKcG...) </a>",0,2.4013056e-05,4.677646962028244e+06,|,0.02,93552.93924056538,5.498114256202429e+07,93469.3910676009,|,34,3.628732636984,26242174.260055000000000000,3.627949000000000000,<nil>,1.000216
<nil>,288820.1447045391,411217.85259262356,4.659772713024944e+06,|,<nil>,63254.5973529622,1.4572642806151763e+07,1.4909126428153e+07,|,115,<nil>,<nil>,<nil>,<nil>,<nil>
"SOL-WMATI<a href=""https://solscan.io/address/CfLsLHKwRJkMeWGEKwRij92wM4cewxgscFf5vKpw5tQD"" target=""blank""> (CfLs...) </a>",0,0,4.638428871947892e+06,|,0.003,13915.286615843957,95.37809066305654,15814.808651892688,|,273,3.47468243828,0.017581756000000000,857.024615530000000000,197.63,<nil>
"USDC-PYTH<a href=""https://solscan.io/address/EQtwgp38jR521VftG3iC2jfu4MXnQu8aZ9fr4CRhZy2s"" target=""blank""> (EQtw...) </a>",0,0,4.633503052172328e+06,|,0.0035,16216.455654310339,16201.56754935858,25309.41854942475,|,3,96.679934443624,62.447469000000000000,172.042840000000000000,1.000216,0.198898
"SOL-MOTHE<a href=""https://solscan.io/address/Cs4pTSVY6tUCt81EPRUQxqbgaXeyBYGjzgKcjSdCgaqD"" target=""blank""> (Cs4p...) </a>",0,0.00887260038,4.630225280995417e+06,|,0.003,13890.675842986246,87.64598753219086,132559.55228658256,|,132,0.030908370572,0.000062158000000000,2.001944000000000000,197.63,0.009303
"JUPYI-USDC<a href=""https://solscan.io/address/85sChDdMcqeJhR7UsBf9jqk3guproVzWrqkf9dn1yYn5"" target=""blank""> (85sC...) </a>",14.520386712902,84.946559962314,4.612429914475229e+06,|,0.02,92248.59828950488,143622.98717497964,92176.80289127982,|,414,2248.876144067256,1428.801762000000000000,986.511018000000000000,0.883364,1.000216
"USDRB-USDT<a href=""https://solscan.io/address/6BFWHpnQA7BTHq8XXzuPFmKiZxwH866udVVXNvMrWPqB"" target=""blank""> (6BFW...) </a>",0,0,4.607150043690983e+06,|,0.0001,460.7150043691003,463.6401081552997,460.5005104627924,|,49,0.016907980485,5.632198000000000000,0.016885000000000000,<nil>,1.001361
"SOL-$WOLF<a href=""https://solscan.io/address/4HDFvc5ZKDV2b3pYqX2ntNDDZg5qEntXM2a9HUKjg51F"" target=""blank""> (4HDF...) </a>",744.2782602145902,3196.350278908409,4.600690392198391e+06,|,0.02,92013.80784396763,663.1532787032297,1.319717917719704e+07,|,248,1457.1108772721132,2.181561339000000000,4816755.445284240000000000,197.63,0.000213
<nil>,412.22872843898983,424678.24726869655,4.591539615820876e+06,|,<nil>,91830.79231641759,499005.52166221535,453378.68653224234,|,184,<nil>,<nil>,<nil>,<nil>,<nil>
"SNSNK-D2X<a href=""https://solscan.io/address/5g7nztqbQGVcnro1CpeKG9aY6hyY1MtNFUfxYDPMkiQC"" target=""blank""> (5g7n...) </a>",518.5241547898214,12333.446462023632,4.5882213644572245e+06,|,0.003,13764.664093371495,740165.0034652286,990787.5275520021,|,10,384.11777923319653,52359.511883598000000000,6488.594000000000000000,0.006347,0.007982
"MVP-TRUMP<a href=""https://solscan.io/address/G425iKtheDMALGaStDFC9h2pmn1a5cXJWEFxe6PHgmTz"" target=""blank""> (G425...) </a>",166.1827126937387,17223.303741943037,4.585756828504844e+06,|,0.02,91715.13657009795,716383.8244637204,14832.803061618462,|,27,292.3598488878853,54968.788935250000000000,448.513365030000000000,<nil>,0.651842
"USDC-SCF<a href=""https://solscan.io/address/Dtsxyd9wnRy4WBq6z6pABMSYmhXTa6psgMdYcVDdCDWt"" target=""blank""> (Dtsx...) </a>",6166.503173336874,60845.60313623336,4.560054104220588e+06,|,0.02,91201.08208441251,91163.88280454019,1.7842231761996108e+06,|,128,7835.166354066631,3601.441817000000000000,647239.545204000000000000,1.000216,0.00654
"USDC-$MYRO<a href=""https://solscan.io/address/49fqHEKtpKXZ72mzr1LCxmJ7qkX6hv6hbmFmrjmEBsnS"" target=""blank""> (49fq...) </a>",14.016406798324999,45.35991211611001,4.52101904952254e+06,|,0.003,13563.057148567466,13551.649587863958,46202.191662971505,|,105,68.5999898998973,34.165752000000000000,1760.964608566000000000,1.000216,0.01955
"SOL-FOMOF<a href=""https://solscan.io/address/ECk1LzMZmurh49Jvho4EgpERzY65P4heSGjJdZuwzQpZ"" target=""blank""> (ECk1...) </a>",4.57198754939,10.551990121410002,4.490361680122383e+06,|,0.01,44903.616801222815,1058.2035526446525,94599.01710000235,|,151,1607.173020325,4.455665500000000000,13408.870000000000000000,197.63,0.054188
"SOL-SHROO<a href=""https://solscan.io/address/AyvuxoFNQu7XJb64QtvZKzM9SaQHjBtnhi2q2VB6BbP4"" target=""blank""> (Ayvu...) </a>",111.29707028502,131.74710720471998,4.4714061880815625e+06,|,0.01,44714.061880815614,259.6295995305877,1.7031862524292527e+06,|,97,565.5307581709815,1.122586782000000000,442308.793364635000000000,197.63,0.000777
"MOUTA-USDC<a href=""https://solscan.io/address/2GkKYQttQZib9r8domtrFf5ThpkSUceWVx7uBQYw2hs6"" target=""blank""> (2GkK...) </a>",19.341201812396005,109.02850355194995,4.4558553579621175e+06,|,0.01,44558.55357962167,763759.6962343863,44512.9646135398,|,36,51.802316405656,31645.910488000000000000,25.087749000000000000,0.000844,1.000216
"SOL-$PELF<a href=""https://solscan.io/address/jRsfvGhkuk9kB3wbtUQW84UBE3bKVqPRqPxy8MkfqtL"" target=""blank""> (jRsf...) </a>",2.24866368838,20.65414456288999,4.444497202545745e+06,|,0.01,44444.972025456824,305.38570243084365,7.230269917389125e+07,|,62,53509.769489147584,0.135648352000000000,649853721.814603000000000000,197.63,8.23e-05
"SOL-SOLZI<a href=""https://solscan.io/address/HfqYD7LgwhKtp5r6cX4pQ3GGTrGvemn8wWjCCQRtsgKD"" target=""blank""> (HfqY...) </a>",1180.65231200959,3703.0536037058823,4.444233708773663e+06,|,0.01,44442.33708773658,414.7505106388439,1.5168754454051424e+13,|,143,1653.0844619424201,8.364542134000000000,4080478345985.578600000000000000,197.63,0
"FOMO-USDC<a href=""https://solscan.io/address/7q4Xzf1QPCLPKJcaLbKzJk8JGsUJG15kWKC7qy67faR3"" target=""blank""> (7q4X...) </a>",0,0.076820717752,4.42569003147003e+06,|,0.003,13277.070094409592,158204.01378409672,13262.232777510588,|,116,267.24697446886887,88319.114814591000000000,5.291337000000000000,0.002966,1.000216
"SOL-USDC<a href=""https://solscan.io/address/6d4UYGAEs4Akq6py8Vb3Qv5PvMkecPLS1Z9bBCcip2R7"" target=""blank""> (6d4U...) </a>",172206.73218410276,4.017943797469652e+06,4.420805178334721e+06,|,0.0065,28735.233659175778,121.37986156566411,27857.64059744235,|,164,60584.72981025574,297.837700433000000000,1722.692972000000000000,197.63,1.000216
"SOL-HXD<a href=""https://solscan.io/address/BGYVXtEdycaWHQRSJcxenyUEzbUsb2M9NDDW63g5nJJR"" target=""blank""> (BGYV...) </a>",279.73546737009997,7648.323780519214,4.4067003742466895e+06,|,0.01,44067.00374246649,442.6642520845948,322806.3226254698,|,188,563.0817641547183,1.459381549000000000,25166.225822416000000000,197.63,0.010914
"SOL-CBDC<a href=""https://solscan.io/address/E7QX6ejkM5qBrmHy8SccfcJVM3ENntejjaZFMdBj1N5C"" target=""blank""> (E7QX...) </a>",104.50403180112997,9635.062736975382,4.393675376096472e+06,|,0.02,87873.50752192945,767.4478514473645,5.074591844359409e+09,|,187,1217.3356169117399,4.110481908000000000,586929097.730000000000000000,197.63,6.9e-07
<nil>,13543.89996571885,1.2629923083974652e+06,4.389613175939248e+06,|,<nil>,87792.26351878504,5.59439923308561e+06,5.717658611794242e+06,|,216,<nil>,<nil>,<nil>,<nil>,<nil>
"SOL-CHAT<a href=""https://solscan.io/address/DCuVAixyLkvgyLCNp1zkgDVGmZRorf7gkg2yqqfbGbYX"" target=""blank""> (DCuV...) </a>",426.67427509806987,3028.5847971169774,4.379505882290567e+06,|,0.01,43795.05882290539,271.3658990037899,12213.097381979735,|,191,211.57330480436,1.070552572000000000,2617.569820960000000000,197.63,<nil>
<nil>,974.5622092848384,752938.62294769,4.353367109673239e+06,|,<nil>,75524.02288593576,4.697165799570001e+06,4.874653081342721e+06,|,72,<nil>,<nil>,<nil>,<nil>,<nil>
"SOL-$DAVI<a href=""https://solscan.io/address/5is9H8UG15Kyh4Pafmg5miGz5eU2YpwgMik1uhBgZKKq"" target=""blank""> (5is9...) </a>",0,0,4.34016988471516e+06,|,0.02,86803.3976943034,514.0880618967149,2.3927877434643816e+07,|,83,2.8799347162799998,0.014572356000000000,6249.183364000000000000,197.63,<nil>
"SHDW-USDC<a href=""https://solscan.io/address/FJn8GCqGDKcCPgeuaMxoqzkASDnQcDVtt5MFDWxRoKWM"" target=""blank""> (FJn8...) </a>",10690.513694979505,24634.66355634879,4.321282869260539e+06,|,0.01,43212.828692605784,116388.80514525906,43180.878383999014,|,90,8300.067667224645,16725.744762002000000000,3688.869505000000000000,0.275647,1.000216
"SOL-CRODI<a href=""https://solscan.io/address/2cFroBqrkAW4kJori8Sp9EujYDVssc1oJk6U1KpmZFok"" target=""blank""> (2cFr...) </a>",3.46491362193,125.35907934150998,4.3001019473822955e+06,|,0.02,86002.03894764585,575.0608484961531,7.76339167993912e+06,|,178,241.06204094119,1.219764413000000000,1115450.714755226000000000,197.63,<nil>
"USDC-ESPKH<a href=""https://solscan.io/address/7gkFzzqrKRS26KUEQXSEPDcjivsKN8sEiioUHGstjA2B"" target=""blank""> (7gkF...) </a>",0,0,4.289741019910395e+06,|,0.003,10636.625420777471,10629.29670638723,30462.489858774625,|,165,0.035155591968,0.035148000000000000,0.000038785000000000,1.000216,<nil>
"SOL-TREMP<a href=""https://solscan.io/address/J8BHA7mEo7vNrD1UVJWTh4UzgaHkgHyAdBZ7FsA9ZUEd"" target=""blank""> (J8BH...) </a>",0,0,4.280574907888343e+06,|,0.003,12841.72472366508,84.39565537797567,26156.634030279463,|,84,45.78121862590826,0.110344065000000000,448.638977861000000000,197.63,0.053437
"SOL-GM<a href=""https://solscan.io/address/AvMFmvZdobzVo8RGdYmPw9mketYhP4gezN11NKZaxg4d"" target=""blank""> (AvMF...) </a>",0,129.39605779251002,4.256433900389961e+06,|,0.02,85128.67800779865,464.35782878639367,496814.2096716549,|,109,176.38005579322999,0.892476121000000000,51133.086079000000000000,197.63,<nil>
"SOL-MINI<a href=""https://solscan.io/address/C1hvyZuHbTWVkjiqcPhcPxnbKHiZ8asYh6EJNMJf327c"" target=""blank""> (C1hv...) </a>",1407.4893990018095,11258.303980792778,4.251111386243722e+06,|,0.02,85022.22772487231,519.5015170350788,5.138220437440012e+06,|,140,598.74817751161,3.029642147000000000,87197.521860000000000000,197.63,<nil>
"GUAC-HARAM<a href=""https://solscan.io/address/9Eabg59v3xy8TPN2TP3eHuqw7AHFNaxmfcEBJT8BXJTy"" target=""blank""> (9Eab...) </a>",0,0,4.229901502367579e+06,|,0.01,42299.01502367564,1.2797190627967696e+11,1.2832020769944582e+06,|,33,0.002377532135281,93177.439640000000000000,0.096923127000000000,2e-08,0.005303
"SOL-WETH<a href=""https://solscan.io/address/AJrtKB3ff3azgD5GC1UZkfiq5YmQPwvyt2oUEgxbm4aD"" target=""blank""> (AJrt...) </a>",625.1453539633798,5045.309534520181,4.224794002598623e+06,|,0.003,12674.382007795746,434.31171468669424,6.656078127031218,|,154,609.2114685885999,1.189681580000000000,0.143058340000000000,197.63,2614.98
"SOL-BKIPK<a href=""https://solscan.io/address/BUSQfP31QnXRkpYZWqzZ8ZqV6o6u67mkLKNZbqp3pDoz"" target=""blank""> (BUSQ...) </a>",61.11659547748002,396.56444862613995,4.221701220223115e+06,|,0.01,42217.01220223092,523.4207214888114,1.4319629733726948e+07,|,194,1704.7033171231053,0.146112409000000000,33449643.148352000000000000,197.63,5.01e-05
"WBTC-TBTC<a href=""https://solscan.io/address/GjoFysHNbZHVvTN1s1Bgi4zVBzwsDBVxtcShoMun9tYP"" target=""blank""> (GjoF...) </a>",0,0,4.210147780474354e+06,|,0.0001,421.0147780474328,0.009527433624000194,0.009546852497000016,|,9,27.8016483597,0.000132950000000000,0.000158560000000000,95414.75,95334.62
"SOL-USDT<a href=""https://solscan.io/address/5zVKUoZcQkFCGcRHVHiyGAJRrZj1by67pW3dmvguFvwd"" target=""blank""> (5zVK...) </a>",6898.041641991495,82187.88829174385,4.206705896813171e+06,|,0.003,12620.117690439598,450.5904889859165,12625.264829254806,|,183,5588.353580668236,14.250484740000000000,2768.262676000000000000,197.63,1.001361
"SOL-SAMO<a href=""https://solscan.io/address/DFNxfUy4YfAafSJBDL3cTeLDb2DPBMJ5wCxePzWujmVA"" target=""blank""> (DFNx...) </a>",137.65324365529997,5053.249328300801,4.1729155369018973e+06,|,0.003,12518.7466107056,502.08931259633624,2.787569889654279e+06,|,118,397.7246027702781,1.088406292000000000,44101.151239391000000000,197.63,0.004141
"SLNDP-MSOL<a href=""https://solscan.io/address/5MsFB3LxTWDSmoP5bmWWAbC6qB9LdMcwVNd1AH1QYyC4"" target=""blank""> (5MsF...) </a>",586.25233059566,5014.84737129707,4.168861655753929e+06,|,0.01,41688.616557539426,27307.61974814961,504.30622006824666,|,39,36.061037331570006,1643.497183000000000000,0.144284549000000000,<nil>,249.93
"MOTHE-USDC<a href=""https://solscan.io/address/HAnNT5TPnRZ3fNtxscqWZWFExdELAdjLCSddVacuejSo"" target=""blank""> (HAnN...) </a>",0,680.7928965228992,4.1671904749723347e+06,|,0.02,83343.80949944655,931270.5108462977,83284.5836493202,|,186,224.384233455403,22414.720565000000000000,15.856663000000000000,0.009303,1.000216
"SOL-USEDC<a href=""https://solscan.io/address/3oNuZci5HPKk9hhB99D2UzqrSPdyKXwVSFKMsusGiSza"" target=""blank""> (3oNu...) </a>",0,0,4.1565556838099556e+06,|,0.003,12469.667051429784,119.77454491214041,205133.64369092108,|,79,0.00376346809,0.000019043000000000,7.258306381000000000,197.63,<nil>
<nil>,27308.074195920148,227774.79535290258,4.153000581656766e+06,|,<nil>,83060.01163313445,3.7646350757034835e+06,3.83637432636561e+06,|,142,<nil>,<nil>,<nil>,<nil>,<nil>
<nil>,22.343704821459994,1529.1415885580425,4.141704847356983e+06,|,<nil>,41417.04847356986,207066.8817498456,216438.84124405272,|,123,<nil>,<nil>,<nil>,<nil>,<nil>
"SOL-SADCA<a href=""https://solscan.io/address/HUFBLzQH2To6WMnMkAhzgSZwCj9efK3AupV4rNwgSeyR"" target=""blank""> (HUFB...) </a>",3.782093376300212e+06,4.128461028821349e+06,4.128461028821349e+06,|,0.01,41284.610288213466,175.98891301800938,7.8914122101795e+07,|,42,24271.28383489299,122.811738273000000000,74996496.120368119000000000,197.63,<nil>
<nil>,40977.855898910435,307532.7388655603,4.1128425316673564e+06,|,<nil>,82256.85063334706,6.754190415022141e+06,6.965363967950754e+06,|,111,<nil>,<nil>,<nil>,<nil>,<nil>
"WETH-JITOS<a href=""https://solscan.io/address/ASdEzNQWHttmokANHz8DX2UnWsvgcVF2tN7eKe62Aj7o"" target=""blank""> (ASdE...) </a>",0,0,4.1028166581396693e+06,|,0.0005,2051.408329069835,0.8673751605499773,19.193466976363553,|,77,1.7632579660799998,0.000666170000000000,0.000091278000000000,2614.98,232.66
"SOL-CHUD<a href=""https://solscan.io/address/BEX89gfWd8Lw6tGuqyZNTDpQ4WeCJ9XTeDq4RxPPViDa"" target=""blank""> (BEX8...) </a>",102.78210307066003,76929.97982871802,4.099369257163329e+06,|,0.02,81987.38514326594,521.9907287009927,8.563898003204638e+06,|,70,64.034761109734,0.012356863000000000,14104.115932000000000000,197.63,0.004367
"SOL-WMATI<a href=""https://solscan.io/address/k88ybr7vJ9cEHpSC1hSF6oPM7PCj8Y55c3t2ZBKwyq9"" target=""blank""> (k88y...) </a>",180835.85841950783,1.1075819286686527e+06,4.0756726230270583e+06,|,0.01,40756.72623027065,196.23591344388828,78289.03702057688,|,236,5027.64373329943,25.439678861000000000,96159.715110070000000000,197.63,<nil>
"SOL-SNAPC<a href=""https://solscan.io/address/9Qx5MowjmyGmAKALGSUJXTQc2auSeBCeN7NVG8EUCfWk"" target=""blank""> (9Qx5...) </a>",0.6054290043700001,34.54184180344,4.050040263574244e+06,|,0.02,81000.80527148467,438.2138264031286,460799.4555981096,|,170,58.78246581191,0.297436957000000000,6976.315573961000000000,197.63,<nil>
"SOL-NCAT<a href=""https://solscan.io/address/HibptwiiM33DMcYcnqkvDbDhVeD1hkDVjh3kKwRHTnQB"" target=""blank""> (Hibp...) </a>",5.89789885427,8.09538702763,4.013113519535017e+06,|,0.02,80262.27039070004,592.3072063876095,9.884529120822307e+06,|,155,23.44856965631,0.118648837000000000,46399.075046000000000000,197.63,<nil>
"SOL-DADDY<a href=""https://solscan.io/address/H5hqNwSefSf4qbTTaGjmkSLVTDReCJa5HxW9nUFxeinR"" target=""blank""> (H5hq...) </a>",499.99758031739987,15941.934679529115,4.012191914615261e+06,|,0.01,40121.91914615238,270.1081485803761,274984.48401724844,|,194,51.333749807240004,0.259746748000000000,11766.075388000000000000,197.63,<nil>
<nil>,829.4972633578496,37661.484896388356,4.011810334474663e+06,|,<nil>,40118.10334474666,371916.39945618634,377177.45812025544,|,57,<nil>,<nil>,<nil>,<nil>,<nil>
